,CALENDAR_DATE,YEAR,MONTH_OF_THE_YEAR,DAY_OF_THE_MONTH,WEEK_OF_THE_YEAR,YEAR_QUARTER 
3072,2007-05-31,2007,5,31,22,2
3073,2007-06-01,2007,6,1,22,2
3074,2007-06-02,2007,6,2,22,2
3075,2007-06-03,2007,6,3,22,2
3076,2007-06-04,2007,6,4,23,2
3077,2007-06-05,2007,6,5,23,2
3078,2007-06-06,2007,6,6,23,2
3079,2007-06-07,2007,6,7,23,2
3080,2007-06-08,2007,6,8,23,2
3081,2007-06-09,2007,6,9,23,2
3082,2007-06-10,2007,6,10,23,2
3083,2007-06-11,2007,6,11,24,2
3084,2007-06-12,2007,6,12,24,2
3085,2007-06-13,2007,6,13,24,2
3086,2007-06-14,2007,6,14,24,2
3087,2007-06-15,2007,6,15,24,2
3088,2007-06-16,2007,6,16,24,2
3089,2007-06-17,2007,6,17,24,2
3090,2007-06-18,2007,6,18,25,2
3091,2007-06-19,2007,6,19,25,2
3092,2007-06-20,2007,6,20,25,2
3093,2007-06-21,2007,6,21,25,2
3094,2007-06-22,2007,6,22,25,2
3095,2007-06-23,2007,6,23,25,2
3096,2007-06-24,2007,6,24,25,2
3097,2007-06-25,2007,6,25,26,2
3098,2007-06-26,2007,6,26,26,2
3099,2007-06-27,2007,6,27,26,2
3100,2007-06-28,2007,6,28,26,2
3101,2007-06-29,2007,6,29,26,2
3102,2007-06-30,2007,6,30,26,2
3103,2007-07-01,2007,7,1,26,3
3104,2007-07-02,2007,7,2,27,3
3105,2007-07-03,2007,7,3,27,3
3106,2007-07-04,2007,7,4,27,3
3107,2007-07-05,2007,7,5,27,3
3108,2007-07-06,2007,7,6,27,3
3109,2007-07-07,2007,7,7,27,3
3110,2007-07-08,2007,7,8,27,3
3111,2007-07-09,2007,7,9,28,3
3112,2007-07-10,2007,7,10,28,3
3113,2007-07-11,2007,7,11,28,3
3114,2007-07-12,2007,7,12,28,3
3115,2007-07-13,2007,7,13,28,3
3116,2007-07-14,2007,7,14,28,3
3117,2007-07-15,2007,7,15,28,3
3118,2007-07-16,2007,7,16,29,3
3119,2007-07-17,2007,7,17,29,3
3120,2007-07-18,2007,7,18,29,3
3121,2007-07-19,2007,7,19,29,3
3122,2007-07-20,2007,7,20,29,3
3123,2007-07-21,2007,7,21,29,3
3124,2007-07-22,2007,7,22,29,3
3125,2007-07-23,2007,7,23,30,3
3126,2007-07-24,2007,7,24,30,3
3127,2007-07-25,2007,7,25,30,3
3128,2007-07-26,2007,7,26,30,3
3129,2007-07-27,2007,7,27,30,3
3130,2007-07-28,2007,7,28,30,3
3131,2007-07-29,2007,7,29,30,3
3132,2007-07-30,2007,7,30,31,3
3133,2007-07-31,2007,7,31,31,3
3134,2007-08-01,2007,8,1,31,3
3135,2007-08-02,2007,8,2,31,3
3136,2007-08-03,2007,8,3,31,3
3137,2007-08-04,2007,8,4,31,3
3138,2007-08-05,2007,8,5,31,3
3139,2007-08-06,2007,8,6,32,3
3140,2007-08-07,2007,8,7,32,3
3141,2007-08-08,2007,8,8,32,3
3142,2007-08-09,2007,8,9,32,3
3143,2007-08-10,2007,8,10,32,3
3144,2007-08-11,2007,8,11,32,3
3145,2007-08-12,2007,8,12,32,3
3146,2007-08-13,2007,8,13,33,3
3147,2007-08-14,2007,8,14,33,3
3148,2007-08-15,2007,8,15,33,3
3149,2007-08-16,2007,8,16,33,3
3150,2007-08-17,2007,8,17,33,3
3151,2007-08-18,2007,8,18,33,3
3152,2007-08-19,2007,8,19,33,3
3153,2007-08-20,2007,8,20,34,3
3154,2007-08-21,2007,8,21,34,3
3155,2007-08-22,2007,8,22,34,3
3156,2007-08-23,2007,8,23,34,3
3157,2007-08-24,2007,8,24,34,3
3158,2007-08-25,2007,8,25,34,3
3159,2007-08-26,2007,8,26,34,3
3160,2007-08-27,2007,8,27,35,3
3161,2007-08-28,2007,8,28,35,3
3162,2007-08-29,2007,8,29,35,3
3163,2007-08-30,2007,8,30,35,3
3164,2007-08-31,2007,8,31,35,3
3165,2007-09-01,2007,9,1,35,3
3166,2007-09-02,2007,9,2,35,3
3167,2007-09-03,2007,9,3,36,3
3168,2007-09-04,2007,9,4,36,3
3169,2007-09-05,2007,9,5,36,3
3170,2007-09-06,2007,9,6,36,3
3171,2007-09-07,2007,9,7,36,3
3172,2007-09-08,2007,9,8,36,3
3173,2007-09-09,2007,9,9,36,3
3174,2007-09-10,2007,9,10,37,3
3175,2007-09-11,2007,9,11,37,3
3176,2007-09-12,2007,9,12,37,3
3177,2007-09-13,2007,9,13,37,3
3178,2007-09-14,2007,9,14,37,3
3179,2007-09-15,2007,9,15,37,3
3180,2007-09-16,2007,9,16,37,3
3181,2007-09-17,2007,9,17,38,3
3182,2007-09-18,2007,9,18,38,3
3183,2007-09-19,2007,9,19,38,3
3184,2007-09-20,2007,9,20,38,3
3185,2007-09-21,2007,9,21,38,3
3186,2007-09-22,2007,9,22,38,3
3187,2007-09-23,2007,9,23,38,3
3188,2007-09-24,2007,9,24,39,3
3189,2007-09-25,2007,9,25,39,3
3190,2007-09-26,2007,9,26,39,3
3191,2007-09-27,2007,9,27,39,3
3192,2007-09-28,2007,9,28,39,3
3193,2007-09-29,2007,9,29,39,3
3194,2007-09-30,2007,9,30,39,3
3195,2007-10-01,2007,10,1,40,4
3196,2007-10-02,2007,10,2,40,4
3197,2007-10-03,2007,10,3,40,4
3198,2007-10-04,2007,10,4,40,4
3199,2007-10-05,2007,10,5,40,4
3200,2007-10-06,2007,10,6,40,4
3201,2007-10-07,2007,10,7,40,4
3202,2007-10-08,2007,10,8,41,4
3203,2007-10-09,2007,10,9,41,4
3204,2007-10-10,2007,10,10,41,4
3205,2007-10-11,2007,10,11,41,4
3206,2007-10-12,2007,10,12,41,4
3207,2007-10-13,2007,10,13,41,4
3208,2007-10-14,2007,10,14,41,4
3209,2007-10-15,2007,10,15,42,4
3210,2007-10-16,2007,10,16,42,4
3211,2007-10-17,2007,10,17,42,4
3212,2007-10-18,2007,10,18,42,4
3213,2007-10-19,2007,10,19,42,4
3214,2007-10-20,2007,10,20,42,4
3215,2007-10-21,2007,10,21,42,4
3216,2007-10-22,2007,10,22,43,4
3217,2007-10-23,2007,10,23,43,4
3218,2007-10-24,2007,10,24,43,4
3219,2007-10-25,2007,10,25,43,4
3220,2007-10-26,2007,10,26,43,4
3221,2007-10-27,2007,10,27,43,4
3222,2007-10-28,2007,10,28,43,4
3223,2007-10-29,2007,10,29,44,4
3224,2007-10-30,2007,10,30,44,4
3225,2007-10-31,2007,10,31,44,4
3226,2007-11-01,2007,11,1,44,4
3227,2007-11-02,2007,11,2,44,4
3228,2007-11-03,2007,11,3,44,4
3229,2007-11-04,2007,11,4,44,4
3230,2007-11-05,2007,11,5,45,4
3231,2007-11-06,2007,11,6,45,4
3232,2007-11-07,2007,11,7,45,4
3233,2007-11-08,2007,11,8,45,4
3234,2007-11-09,2007,11,9,45,4
3235,2007-11-10,2007,11,10,45,4
3236,2007-11-11,2007,11,11,45,4
3237,2007-11-12,2007,11,12,46,4
3238,2007-11-13,2007,11,13,46,4
3239,2007-11-14,2007,11,14,46,4
3240,2007-11-15,2007,11,15,46,4
3241,2007-11-16,2007,11,16,46,4
3242,2007-11-17,2007,11,17,46,4
3243,2007-11-18,2007,11,18,46,4
3244,2007-11-19,2007,11,19,47,4
3245,2007-11-20,2007,11,20,47,4
3246,2007-11-21,2007,11,21,47,4
3247,2007-11-22,2007,11,22,47,4
3248,2007-11-23,2007,11,23,47,4
3249,2007-11-24,2007,11,24,47,4
3250,2007-11-25,2007,11,25,47,4
3251,2007-11-26,2007,11,26,48,4
3252,2007-11-27,2007,11,27,48,4
3253,2007-11-28,2007,11,28,48,4
3254,2007-11-29,2007,11,29,48,4
3255,2007-11-30,2007,11,30,48,4
3256,2007-12-01,2007,12,1,48,4
3257,2007-12-02,2007,12,2,48,4
3258,2007-12-03,2007,12,3,49,4
3259,2007-12-04,2007,12,4,49,4
3260,2007-12-05,2007,12,5,49,4
3261,2007-12-06,2007,12,6,49,4
3262,2007-12-07,2007,12,7,49,4
3263,2007-12-08,2007,12,8,49,4
3264,2007-12-09,2007,12,9,49,4
3265,2007-12-10,2007,12,10,50,4
3266,2007-12-11,2007,12,11,50,4
3267,2007-12-12,2007,12,12,50,4
3268,2007-12-13,2007,12,13,50,4
3269,2007-12-14,2007,12,14,50,4
3270,2007-12-15,2007,12,15,50,4
3271,2007-12-16,2007,12,16,50,4
3272,2007-12-17,2007,12,17,51,4
3273,2007-12-18,2007,12,18,51,4
3274,2007-12-19,2007,12,19,51,4
3275,2007-12-20,2007,12,20,51,4
3276,2007-12-21,2007,12,21,51,4
3277,2007-12-22,2007,12,22,51,4
3278,2007-12-23,2007,12,23,51,4
3279,2007-12-24,2007,12,24,52,4
3280,2007-12-25,2007,12,25,52,4
3281,2007-12-26,2007,12,26,52,4
3282,2007-12-27,2007,12,27,52,4
3283,2007-12-28,2007,12,28,52,4
3284,2007-12-29,2007,12,29,52,4
3285,2007-12-30,2007,12,30,52,4
3286,2007-12-31,2007,12,31,1,4
3287,2008-01-01,2008,1,1,1,1
3288,2008-01-02,2008,1,2,1,1
3289,2008-01-03,2008,1,3,1,1
3290,2008-01-04,2008,1,4,1,1
3291,2008-01-05,2008,1,5,1,1
3292,2008-01-06,2008,1,6,1,1
3293,2008-01-07,2008,1,7,2,1
3294,2008-01-08,2008,1,8,2,1
3295,2008-01-09,2008,1,9,2,1
3296,2008-01-10,2008,1,10,2,1
3297,2008-01-11,2008,1,11,2,1
3298,2008-01-12,2008,1,12,2,1
3299,2008-01-13,2008,1,13,2,1
3300,2008-01-14,2008,1,14,3,1
3301,2008-01-15,2008,1,15,3,1
3302,2008-01-16,2008,1,16,3,1
3303,2008-01-17,2008,1,17,3,1
3304,2008-01-18,2008,1,18,3,1
3305,2008-01-19,2008,1,19,3,1
3306,2008-01-20,2008,1,20,3,1
3307,2008-01-21,2008,1,21,4,1
3308,2008-01-22,2008,1,22,4,1
3309,2008-01-23,2008,1,23,4,1
3310,2008-01-24,2008,1,24,4,1
3311,2008-01-25,2008,1,25,4,1
3312,2008-01-26,2008,1,26,4,1
3313,2008-01-27,2008,1,27,4,1
3314,2008-01-28,2008,1,28,5,1
3315,2008-01-29,2008,1,29,5,1
3316,2008-01-30,2008,1,30,5,1
3317,2008-01-31,2008,1,31,5,1
3318,2008-02-01,2008,2,1,5,1
3319,2008-02-02,2008,2,2,5,1
3320,2008-02-03,2008,2,3,5,1
3321,2008-02-04,2008,2,4,6,1
3322,2008-02-05,2008,2,5,6,1
3323,2008-02-06,2008,2,6,6,1
3324,2008-02-07,2008,2,7,6,1
3325,2008-02-08,2008,2,8,6,1
3326,2008-02-09,2008,2,9,6,1
3327,2008-02-10,2008,2,10,6,1
3328,2008-02-11,2008,2,11,7,1
3329,2008-02-12,2008,2,12,7,1
3330,2008-02-13,2008,2,13,7,1
3331,2008-02-14,2008,2,14,7,1
3332,2008-02-15,2008,2,15,7,1
3333,2008-02-16,2008,2,16,7,1
3334,2008-02-17,2008,2,17,7,1
3335,2008-02-18,2008,2,18,8,1
3336,2008-02-19,2008,2,19,8,1
3337,2008-02-20,2008,2,20,8,1
3338,2008-02-21,2008,2,21,8,1
3339,2008-02-22,2008,2,22,8,1
3340,2008-02-23,2008,2,23,8,1
3341,2008-02-24,2008,2,24,8,1
3342,2008-02-25,2008,2,25,9,1
3343,2008-02-26,2008,2,26,9,1
3344,2008-02-27,2008,2,27,9,1
3345,2008-02-28,2008,2,28,9,1
3346,2008-02-29,2008,2,29,9,1
3347,2008-03-01,2008,3,1,9,1
3348,2008-03-02,2008,3,2,9,1
3349,2008-03-03,2008,3,3,10,1
3350,2008-03-04,2008,3,4,10,1
3351,2008-03-05,2008,3,5,10,1
3352,2008-03-06,2008,3,6,10,1
3353,2008-03-07,2008,3,7,10,1
3354,2008-03-08,2008,3,8,10,1
3355,2008-03-09,2008,3,9,10,1
3356,2008-03-10,2008,3,10,11,1
3357,2008-03-11,2008,3,11,11,1
3358,2008-03-12,2008,3,12,11,1
3359,2008-03-13,2008,3,13,11,1
3360,2008-03-14,2008,3,14,11,1
3361,2008-03-15,2008,3,15,11,1
3362,2008-03-16,2008,3,16,11,1
3363,2008-03-17,2008,3,17,12,1
3364,2008-03-18,2008,3,18,12,1
3365,2008-03-19,2008,3,19,12,1
3366,2008-03-20,2008,3,20,12,1
3367,2008-03-21,2008,3,21,12,1
3368,2008-03-22,2008,3,22,12,1
3369,2008-03-23,2008,3,23,12,1
3370,2008-03-24,2008,3,24,13,1
3371,2008-03-25,2008,3,25,13,1
3372,2008-03-26,2008,3,26,13,1
3373,2008-03-27,2008,3,27,13,1
3374,2008-03-28,2008,3,28,13,1
3375,2008-03-29,2008,3,29,13,1
3376,2008-03-30,2008,3,30,13,1
3377,2008-03-31,2008,3,31,14,1
3378,2008-04-01,2008,4,1,14,2
3379,2008-04-02,2008,4,2,14,2
3380,2008-04-03,2008,4,3,14,2
3381,2008-04-04,2008,4,4,14,2
3382,2008-04-05,2008,4,5,14,2
3383,2008-04-06,2008,4,6,14,2
3384,2008-04-07,2008,4,7,15,2
3385,2008-04-08,2008,4,8,15,2
3386,2008-04-09,2008,4,9,15,2
3387,2008-04-10,2008,4,10,15,2
3388,2008-04-11,2008,4,11,15,2
3389,2008-04-12,2008,4,12,15,2
3390,2008-04-13,2008,4,13,15,2
3391,2008-04-14,2008,4,14,16,2
3392,2008-04-15,2008,4,15,16,2
3393,2008-04-16,2008,4,16,16,2
3394,2008-04-17,2008,4,17,16,2
3395,2008-04-18,2008,4,18,16,2
3396,2008-04-19,2008,4,19,16,2
3397,2008-04-20,2008,4,20,16,2
3398,2008-04-21,2008,4,21,17,2
3399,2008-04-22,2008,4,22,17,2
3400,2008-04-23,2008,4,23,17,2
3401,2008-04-24,2008,4,24,17,2
3402,2008-04-25,2008,4,25,17,2
3403,2008-04-26,2008,4,26,17,2
3404,2008-04-27,2008,4,27,17,2
3405,2008-04-28,2008,4,28,18,2
3406,2008-04-29,2008,4,29,18,2
3407,2008-04-30,2008,4,30,18,2
3408,2008-05-01,2008,5,1,18,2
3409,2008-05-02,2008,5,2,18,2
3410,2008-05-03,2008,5,3,18,2
3411,2008-05-04,2008,5,4,18,2
3412,2008-05-05,2008,5,5,19,2
3413,2008-05-06,2008,5,6,19,2
3414,2008-05-07,2008,5,7,19,2
3415,2008-05-08,2008,5,8,19,2
3416,2008-05-09,2008,5,9,19,2
3417,2008-05-10,2008,5,10,19,2
3418,2008-05-11,2008,5,11,19,2
3419,2008-05-12,2008,5,12,20,2
3420,2008-05-13,2008,5,13,20,2
3421,2008-05-14,2008,5,14,20,2
3422,2008-05-15,2008,5,15,20,2
3423,2008-05-16,2008,5,16,20,2
3424,2008-05-17,2008,5,17,20,2
3425,2008-05-18,2008,5,18,20,2
3426,2008-05-19,2008,5,19,21,2
3427,2008-05-20,2008,5,20,21,2
3428,2008-05-21,2008,5,21,21,2
3429,2008-05-22,2008,5,22,21,2
3430,2008-05-23,2008,5,23,21,2
3431,2008-05-24,2008,5,24,21,2
3432,2008-05-25,2008,5,25,21,2
3433,2008-05-26,2008,5,26,22,2
3434,2008-05-27,2008,5,27,22,2
3435,2008-05-28,2008,5,28,22,2
3436,2008-05-29,2008,5,29,22,2
3437,2008-05-30,2008,5,30,22,2
3438,2008-05-31,2008,5,31,22,2
3439,2008-06-01,2008,6,1,22,2
3440,2008-06-02,2008,6,2,23,2
3441,2008-06-03,2008,6,3,23,2
3442,2008-06-04,2008,6,4,23,2
3443,2008-06-05,2008,6,5,23,2
3444,2008-06-06,2008,6,6,23,2
3445,2008-06-07,2008,6,7,23,2
3446,2008-06-08,2008,6,8,23,2
3447,2008-06-09,2008,6,9,24,2
3448,2008-06-10,2008,6,10,24,2
3449,2008-06-11,2008,6,11,24,2
3450,2008-06-12,2008,6,12,24,2
3451,2008-06-13,2008,6,13,24,2
3452,2008-06-14,2008,6,14,24,2
3453,2008-06-15,2008,6,15,24,2
3454,2008-06-16,2008,6,16,25,2
3455,2008-06-17,2008,6,17,25,2
3456,2008-06-18,2008,6,18,25,2
3457,2008-06-19,2008,6,19,25,2
3458,2008-06-20,2008,6,20,25,2
3459,2008-06-21,2008,6,21,25,2
3460,2008-06-22,2008,6,22,25,2
3461,2008-06-23,2008,6,23,26,2
3462,2008-06-24,2008,6,24,26,2
3463,2008-06-25,2008,6,25,26,2
3464,2008-06-26,2008,6,26,26,2
3465,2008-06-27,2008,6,27,26,2
3466,2008-06-28,2008,6,28,26,2
3467,2008-06-29,2008,6,29,26,2
3468,2008-06-30,2008,6,30,27,2
3469,2008-07-01,2008,7,1,27,3
3470,2008-07-02,2008,7,2,27,3
3471,2008-07-03,2008,7,3,27,3
3472,2008-07-04,2008,7,4,27,3
3473,2008-07-05,2008,7,5,27,3
3474,2008-07-06,2008,7,6,27,3
3475,2008-07-07,2008,7,7,28,3
3476,2008-07-08,2008,7,8,28,3
3477,2008-07-09,2008,7,9,28,3
3478,2008-07-10,2008,7,10,28,3
3479,2008-07-11,2008,7,11,28,3
3480,2008-07-12,2008,7,12,28,3
3481,2008-07-13,2008,7,13,28,3
3482,2008-07-14,2008,7,14,29,3
3483,2008-07-15,2008,7,15,29,3
3484,2008-07-16,2008,7,16,29,3
3485,2008-07-17,2008,7,17,29,3
3486,2008-07-18,2008,7,18,29,3
3487,2008-07-19,2008,7,19,29,3
3488,2008-07-20,2008,7,20,29,3
3489,2008-07-21,2008,7,21,30,3
3490,2008-07-22,2008,7,22,30,3
3491,2008-07-23,2008,7,23,30,3
3492,2008-07-24,2008,7,24,30,3
3493,2008-07-25,2008,7,25,30,3
3494,2008-07-26,2008,7,26,30,3
3495,2008-07-27,2008,7,27,30,3
3496,2008-07-28,2008,7,28,31,3
3497,2008-07-29,2008,7,29,31,3
3498,2008-07-30,2008,7,30,31,3
3499,2008-07-31,2008,7,31,31,3
3500,2008-08-01,2008,8,1,31,3
3501,2008-08-02,2008,8,2,31,3
3502,2008-08-03,2008,8,3,31,3
3503,2008-08-04,2008,8,4,32,3
3504,2008-08-05,2008,8,5,32,3
3505,2008-08-06,2008,8,6,32,3
3506,2008-08-07,2008,8,7,32,3
3507,2008-08-08,2008,8,8,32,3
3508,2008-08-09,2008,8,9,32,3
3509,2008-08-10,2008,8,10,32,3
3510,2008-08-11,2008,8,11,33,3
3511,2008-08-12,2008,8,12,33,3
3512,2008-08-13,2008,8,13,33,3
3513,2008-08-14,2008,8,14,33,3
3514,2008-08-15,2008,8,15,33,3
3515,2008-08-16,2008,8,16,33,3
3516,2008-08-17,2008,8,17,33,3
3517,2008-08-18,2008,8,18,34,3
3518,2008-08-19,2008,8,19,34,3
3519,2008-08-20,2008,8,20,34,3
3520,2008-08-21,2008,8,21,34,3
3521,2008-08-22,2008,8,22,34,3
3522,2008-08-23,2008,8,23,34,3
3523,2008-08-24,2008,8,24,34,3
3524,2008-08-25,2008,8,25,35,3
3525,2008-08-26,2008,8,26,35,3
3526,2008-08-27,2008,8,27,35,3
3527,2008-08-28,2008,8,28,35,3
3528,2008-08-29,2008,8,29,35,3
3529,2008-08-30,2008,8,30,35,3
3530,2008-08-31,2008,8,31,35,3
3531,2008-09-01,2008,9,1,36,3
3532,2008-09-02,2008,9,2,36,3
3533,2008-09-03,2008,9,3,36,3
3534,2008-09-04,2008,9,4,36,3
3535,2008-09-05,2008,9,5,36,3
3536,2008-09-06,2008,9,6,36,3
3537,2008-09-07,2008,9,7,36,3
3538,2008-09-08,2008,9,8,37,3
3539,2008-09-09,2008,9,9,37,3
3540,2008-09-10,2008,9,10,37,3
3541,2008-09-11,2008,9,11,37,3
3542,2008-09-12,2008,9,12,37,3
3543,2008-09-13,2008,9,13,37,3
3544,2008-09-14,2008,9,14,37,3
3545,2008-09-15,2008,9,15,38,3
3546,2008-09-16,2008,9,16,38,3
3547,2008-09-17,2008,9,17,38,3
3548,2008-09-18,2008,9,18,38,3
3549,2008-09-19,2008,9,19,38,3
3550,2008-09-20,2008,9,20,38,3
3551,2008-09-21,2008,9,21,38,3
3552,2008-09-22,2008,9,22,39,3
3553,2008-09-23,2008,9,23,39,3
3554,2008-09-24,2008,9,24,39,3
3555,2008-09-25,2008,9,25,39,3
3556,2008-09-26,2008,9,26,39,3
3557,2008-09-27,2008,9,27,39,3
3558,2008-09-28,2008,9,28,39,3
3559,2008-09-29,2008,9,29,40,3
3560,2008-09-30,2008,9,30,40,3
3561,2008-10-01,2008,10,1,40,4
3562,2008-10-02,2008,10,2,40,4
3563,2008-10-03,2008,10,3,40,4
3564,2008-10-04,2008,10,4,40,4
3565,2008-10-05,2008,10,5,40,4
3566,2008-10-06,2008,10,6,41,4
3567,2008-10-07,2008,10,7,41,4
3568,2008-10-08,2008,10,8,41,4
3569,2008-10-09,2008,10,9,41,4
3570,2008-10-10,2008,10,10,41,4
3571,2008-10-11,2008,10,11,41,4
3572,2008-10-12,2008,10,12,41,4
3573,2008-10-13,2008,10,13,42,4
3574,2008-10-14,2008,10,14,42,4
3575,2008-10-15,2008,10,15,42,4
3576,2008-10-16,2008,10,16,42,4
3577,2008-10-17,2008,10,17,42,4
3578,2008-10-18,2008,10,18,42,4
3579,2008-10-19,2008,10,19,42,4
3580,2008-10-20,2008,10,20,43,4
3581,2008-10-21,2008,10,21,43,4
3582,2008-10-22,2008,10,22,43,4
3583,2008-10-23,2008,10,23,43,4
3584,2008-10-24,2008,10,24,43,4
3585,2008-10-25,2008,10,25,43,4
3586,2008-10-26,2008,10,26,43,4
3587,2008-10-27,2008,10,27,44,4
3588,2008-10-28,2008,10,28,44,4
3589,2008-10-29,2008,10,29,44,4
3590,2008-10-30,2008,10,30,44,4
3591,2008-10-31,2008,10,31,44,4
3592,2008-11-01,2008,11,1,44,4
3593,2008-11-02,2008,11,2,44,4
3594,2008-11-03,2008,11,3,45,4
3595,2008-11-04,2008,11,4,45,4
3596,2008-11-05,2008,11,5,45,4
3597,2008-11-06,2008,11,6,45,4
3598,2008-11-07,2008,11,7,45,4
3599,2008-11-08,2008,11,8,45,4
3600,2008-11-09,2008,11,9,45,4
3601,2008-11-10,2008,11,10,46,4
3602,2008-11-11,2008,11,11,46,4
3603,2008-11-12,2008,11,12,46,4
3604,2008-11-13,2008,11,13,46,4
3605,2008-11-14,2008,11,14,46,4
3606,2008-11-15,2008,11,15,46,4
3607,2008-11-16,2008,11,16,46,4
3608,2008-11-17,2008,11,17,47,4
3609,2008-11-18,2008,11,18,47,4
3610,2008-11-19,2008,11,19,47,4
3611,2008-11-20,2008,11,20,47,4
3612,2008-11-21,2008,11,21,47,4
3613,2008-11-22,2008,11,22,47,4
3614,2008-11-23,2008,11,23,47,4
3615,2008-11-24,2008,11,24,48,4
3616,2008-11-25,2008,11,25,48,4
3617,2008-11-26,2008,11,26,48,4
3618,2008-11-27,2008,11,27,48,4
3619,2008-11-28,2008,11,28,48,4
3620,2008-11-29,2008,11,29,48,4
3621,2008-11-30,2008,11,30,48,4
3622,2008-12-01,2008,12,1,49,4
3623,2008-12-02,2008,12,2,49,4
3624,2008-12-03,2008,12,3,49,4
3625,2008-12-04,2008,12,4,49,4
3626,2008-12-05,2008,12,5,49,4
3627,2008-12-06,2008,12,6,49,4
3628,2008-12-07,2008,12,7,49,4
3629,2008-12-08,2008,12,8,50,4
3630,2008-12-09,2008,12,9,50,4
3631,2008-12-10,2008,12,10,50,4
3632,2008-12-11,2008,12,11,50,4
3633,2008-12-12,2008,12,12,50,4
3634,2008-12-13,2008,12,13,50,4
3635,2008-12-14,2008,12,14,50,4
3636,2008-12-15,2008,12,15,51,4
3637,2008-12-16,2008,12,16,51,4
3638,2008-12-17,2008,12,17,51,4
3639,2008-12-18,2008,12,18,51,4
3640,2008-12-19,2008,12,19,51,4
3641,2008-12-20,2008,12,20,51,4
3642,2008-12-21,2008,12,21,51,4
3643,2008-12-22,2008,12,22,52,4
3644,2008-12-23,2008,12,23,52,4
3645,2008-12-24,2008,12,24,52,4
3646,2008-12-25,2008,12,25,52,4
3647,2008-12-26,2008,12,26,52,4
3648,2008-12-27,2008,12,27,52,4
3649,2008-12-28,2008,12,28,52,4
3650,2008-12-29,2008,12,29,1,4
3651,2008-12-30,2008,12,30,1,4
3652,2008-12-31,2008,12,31,1,4
3653,2009-01-01,2009,1,1,1,1
3654,2009-01-02,2009,1,2,1,1
3655,2009-01-03,2009,1,3,1,1
3656,2009-01-04,2009,1,4,1,1
3657,2009-01-05,2009,1,5,2,1
3658,2009-01-06,2009,1,6,2,1
3659,2009-01-07,2009,1,7,2,1
3660,2009-01-08,2009,1,8,2,1
3661,2009-01-09,2009,1,9,2,1
3662,2009-01-10,2009,1,10,2,1
3663,2009-01-11,2009,1,11,2,1
3664,2009-01-12,2009,1,12,3,1
3665,2009-01-13,2009,1,13,3,1
3666,2009-01-14,2009,1,14,3,1
3667,2009-01-15,2009,1,15,3,1
3668,2009-01-16,2009,1,16,3,1
3669,2009-01-17,2009,1,17,3,1
3670,2009-01-18,2009,1,18,3,1
3671,2009-01-19,2009,1,19,4,1
3672,2009-01-20,2009,1,20,4,1
3673,2009-01-21,2009,1,21,4,1
3674,2009-01-22,2009,1,22,4,1
3675,2009-01-23,2009,1,23,4,1
3676,2009-01-24,2009,1,24,4,1
3677,2009-01-25,2009,1,25,4,1
3678,2009-01-26,2009,1,26,5,1
3679,2009-01-27,2009,1,27,5,1
3680,2009-01-28,2009,1,28,5,1
3681,2009-01-29,2009,1,29,5,1
3682,2009-01-30,2009,1,30,5,1
3683,2009-01-31,2009,1,31,5,1
3684,2009-02-01,2009,2,1,5,1
3685,2009-02-02,2009,2,2,6,1
3686,2009-02-03,2009,2,3,6,1
3687,2009-02-04,2009,2,4,6,1
3688,2009-02-05,2009,2,5,6,1
3689,2009-02-06,2009,2,6,6,1
3690,2009-02-07,2009,2,7,6,1
3691,2009-02-08,2009,2,8,6,1
3692,2009-02-09,2009,2,9,7,1
3693,2009-02-10,2009,2,10,7,1
3694,2009-02-11,2009,2,11,7,1
3695,2009-02-12,2009,2,12,7,1
3696,2009-02-13,2009,2,13,7,1
3697,2009-02-14,2009,2,14,7,1
3698,2009-02-15,2009,2,15,7,1
3699,2009-02-16,2009,2,16,8,1
3700,2009-02-17,2009,2,17,8,1
3701,2009-02-18,2009,2,18,8,1
3702,2009-02-19,2009,2,19,8,1
3703,2009-02-20,2009,2,20,8,1
3704,2009-02-21,2009,2,21,8,1
3705,2009-02-22,2009,2,22,8,1
3706,2009-02-23,2009,2,23,9,1
3707,2009-02-24,2009,2,24,9,1
3708,2009-02-25,2009,2,25,9,1
3709,2009-02-26,2009,2,26,9,1
3710,2009-02-27,2009,2,27,9,1
3711,2009-02-28,2009,2,28,9,1
3712,2009-03-01,2009,3,1,9,1
3713,2009-03-02,2009,3,2,10,1
3714,2009-03-03,2009,3,3,10,1
3715,2009-03-04,2009,3,4,10,1
3716,2009-03-05,2009,3,5,10,1
3717,2009-03-06,2009,3,6,10,1
3718,2009-03-07,2009,3,7,10,1
3719,2009-03-08,2009,3,8,10,1
3720,2009-03-09,2009,3,9,11,1
3721,2009-03-10,2009,3,10,11,1
3722,2009-03-11,2009,3,11,11,1
3723,2009-03-12,2009,3,12,11,1
3724,2009-03-13,2009,3,13,11,1
3725,2009-03-14,2009,3,14,11,1
3726,2009-03-15,2009,3,15,11,1
3727,2009-03-16,2009,3,16,12,1
3728,2009-03-17,2009,3,17,12,1
3729,2009-03-18,2009,3,18,12,1
3730,2009-03-19,2009,3,19,12,1
3731,2009-03-20,2009,3,20,12,1
3732,2009-03-21,2009,3,21,12,1
3733,2009-03-22,2009,3,22,12,1
3734,2009-03-23,2009,3,23,13,1
